Date,MMM,American Express,Boeing,Caterpillar,Coca Cola,IBM,Intel,J&J,JPMorgan,McDonalds,Merck & Co.,Microsoft,Procter & Gamble,The Home Depot,Walmart,Walt Disney,DJIA
2/28/2017,159.84,74.46,168.54,85.16,35.38,134.82,31.85,107.13,79.03,113.24,53.07,59.72,79.18,128.27,63.51,105.42,20812.24
3/1/2017,162.85,76.19,171.98,86.85,35.55,136.41,31.61,108.57,81.63,114.48,53.34,60.62,79.7,129.83,63.08,106.33,21115.55
3/2/2017,162.87,74.5,171.12,83.13,35.81,135.35,31.6,108.37,80.35,113.75,53.24,59.75,79.04,130.96,63.36,105.9,21002.97
3/3/2017,162.38,74.29,170.36,83.8,35.82,134.99,31.59,108.51,80.93,113.46,53.64,59.98,78.69,130.83,62.71,106.53,21005.71
3/6/2017,162.02,73.94,169.19,84.28,35.57,135.3,31.3,108.44,80.16,113.58,53.55,60,78.57,130.23,62.57,105.98,20954.34
3/7/2017,162.19,74.01,170.21,84.52,35.4,135.24,31.5,108.55,79.72,113.61,53.14,60.12,78.5,130.03,62.56,106.16,20924.76
3/8/2017,162.55,73.51,169.95,82.14,35.4,134.54,31.34,108.78,79.54,113.63,53.01,60.67,78.37,130.84,62.96,106.14,20855.73
3/9/2017,162.88,73.75,168.85,80.52,35.44,132.84,31.52,110.41,79.86,113.67,53.09,60.42,78.55,130.57,63.01,106.32,20858.19
3/10/2017,164.01,73.83,167.11,81.33,35.66,133.32,31.6,110.63,79.6,113.53,52.85,60.61,79.18,130.77,63.23,106.22,20902.98
3/13/2017,164.27,73.67,167.43,81.62,35.75,132.3,30.94,111.05,79.67,113.2,52.08,60.41,79.39,131.29,63.1,106.79,20881.48
3/14/2017,163.25,74.12,167.13,80.93,35.7,131.74,30.95,111.37,79.8,113.37,52.12,60.13,79.12,131.05,63.79,107.55,20837.37
3/15/2017,164,73.69,167.12,82.25,35.83,131.81,30.88,113.04,79.99,113.44,52.52,60.44,79.47,131.75,63.66,107.13,20950.1
3/16/2017,163.23,74.19,166.63,81.8,35.94,132.88,30.92,112.61,79.92,113.53,52.1,60.34,79.5,132.45,63.54,106.98,20934.55
3/17/2017,164.99,73.71,168.41,81.86,35.75,131.69,31.03,112.25,79.08,114.12,51.87,60.56,79.12,133.22,63.04,107.02,20914.62
3/20/2017,165.55,73.33,167.75,84.05,35.88,131.73,31.17,112.26,78.51,114.24,52.04,60.61,79.31,131.62,63.12,107.93,20905.86
3/21/2017,164.8,72.11,164.54,81.43,36.15,130.36,30.83,111.54,76.21,114.01,51.88,59.94,79.29,130.56,63.05,107.01,20668.01
3/22/2017,164.87,72.24,165.5,81.43,36.05,131.04,31.12,110.68,76.33,114.53,51.55,60.7,79.11,131.23,63.37,107.33,20661.3
3/23/2017,164.8,72.39,165.76,81.26,35.87,131.07,31.03,110.36,76.21,114.44,51.37,60.56,78.92,131.79,63.01,107.48,20656.58
3/24/2017,164.26,72.73,164.41,81.19,35.83,130.32,30.94,109.99,76.12,114.74,51.29,60.66,78.75,131.54,62.79,107.39,20596.72
3/27/2017,163.34,72.17,164.67,80.62,36,130.28,31.14,110.27,76.08,114.87,51.3,60.77,78.68,130.79,62.83,107.62,20550.98
3/28/2017,163.82,73.14,165.85,81.89,36.09,130.83,31.32,110.15,77.27,114.84,51.42,60.95,78.91,131.09,63.43,108.26,20701.5
3/29/2017,163.55,72.78,166.11,81.81,36.08,130.41,31.3,109.5,76.98,114.29,51.66,61.12,78.77,130.94,63.81,107.76,20659.32
3/30/2017,164.07,73.67,166.43,82.13,36.24,130.35,31.46,109.27,77.64,114.72,51.51,61.34,78.43,130.86,64.58,108.38,20728.49
3/31/2017,164.11,73.58,165.39,81.72,36.1,130.56,31.74,109.18,76.6,114.98,51.58,61.48,78.12,130.76,65.02,108.58,20663.22
4/3/2017,163.59,73.09,165.19,81.29,36.07,130.83,31.82,109.3,76.32,114.98,51.52,61.19,77.97,130.57,64.79,108.4,20650.21
4/4/2017,163.13,72.79,167.11,82.93,36.3,130.84,31.92,109.29,76.58,114.69,51.69,61.36,78.17,130.32,64.95,108.25,20689.24
4/5/2017,163.17,72.62,165.59,83.03,36.21,129.61,31.87,109.4,75.6,115.69,51.6,61.2,78.23,130.59,64.63,108.21,20648.15
4/6/2017,162.87,72.77,165.86,84.42,36.3,129.29,31.7,109.62,75.85,115.46,51.34,61.36,77.73,131.12,64.43,108.26,20662.95
4/7/2017,162.96,72.63,167.25,84.15,36.24,129.06,31.7,109.5,75.59,115.29,51.25,61.31,77.58,131.02,65.76,107.81,20656.1
4/10/2017,162.72,72.37,166.04,85.58,36.31,128.35,31.5,108.99,75.32,115.31,50.78,61.17,77.81,131.99,65.9,107.67,20658.02
4/11/2017,163.03,72.15,166.98,85.55,36.29,127.89,31.45,108.89,75.19,116.39,50.8,61.12,78.08,131.98,66.23,108.28,20651.3
4/12/2017,162.71,71.61,164.63,83.57,36.53,127.95,31.35,109.92,74.9,116.44,51.18,60.89,78.52,130.5,66.24,108.25,20591.86
4/13/2017,161.81,70.79,164.23,82.02,36.4,127.1,31.02,109.56,74.03,116,50.83,60.63,78.28,129.94,65.98,108.4,20453.25
4/17/2017,163.28,71.6,167.4,82.94,36.64,128.28,31.22,110.2,75.31,116.52,50.98,61.12,78.59,131.18,66.29,108.96,20636.92
4/18/2017,163.16,70.78,166.31,83.16,36.98,127.49,31.47,106.78,74.69,117.36,50.55,61.04,78.95,131.58,66.65,109.35,20523.28
4/19/2017,162.82,70.55,166.83,82.35,36.77,121.22,31.6,106.39,74.08,117.67,50.85,60.71,78.5,131.1,66.81,108.91,20404.49
4/20/2017,163.96,74.73,167.67,84.09,36.65,121.68,31.83,106.83,75.03,118.22,50.78,61.14,78.26,132.44,67.47,109.93,20578.71
4/21/2017,164.25,74.33,168.68,83.79,36.64,120.24,31.96,106.73,74.13,118.35,50.24,61.98,77.64,133.58,67.6,109.59,20547.76
4/24/2017,166.6,75.13,170.25,86,36.81,120.52,32.34,107.72,76.74,119.08,50.44,63.04,78.46,135.26,67.45,108.88,20763.89
4/25/2017,167.37,75.3,171.6,92.76,36.67,120.25,32.44,108.2,77.41,125.7,50.57,63.4,78.85,136.28,67.7,110.3,20996.12
4/26/2017,167.26,75.19,169.92,92.97,36.78,120,32.49,108.27,77.56,124.94,50.9,63.32,76.87,137.34,68.04,110.68,20975.09
4/27/2017,168.21,75.02,171.33,91.21,36.58,120.2,32.93,108.47,76.84,124.97,50.8,63.73,76.83,139.03,68.05,110.93,20981.33
4/28/2017,167.97,74.01,172.84,90.84,36.7,120.17,31.81,108.23,76.31,124.13,50.6,63.91,76.51,139.01,67.81,110.7,20940.51
5/1/2017,167.09,73.99,170.56,90.61,36.76,119.09,31.95,108.12,76.36,125.21,50.64,64.79,76.3,137.33,67.86,109.87,20913.46
5/2/2017,168.57,74.28,171.54,90.18,36.91,119.28,32.53,108.43,75.87,125.29,50.9,64.69,75.54,137.99,68.12,109.52,20949.89
5/3/2017,169.51,73.62,171.49,90.2,36.85,118.93,32.78,108.11,76.31,126.52,51.65,64.49,75.72,138.03,68.34,106.89,20957.9
5/4/2017,171.13,73.15,171.19,88.29,37.14,119.24,32.66,108.65,76.39,127.25,51.45,64.23,75.74,137.91,68.86,106.46,20951.47
5/5/2017,171.03,73.14,173.01,88.51,37.16,116.24,32.64,108.27,76.31,127.71,51.93,64.41,75.78,138.68,69,107.24,21006.94
5/8/2017,170.39,72.99,173.95,88.27,37.33,115.9,32.39,108.04,76.39,127.96,51.96,64.35,75.83,139.71,68.66,106.7,21012.28
5/9/2017,169.8,73.25,174.78,88.2,37.01,115.21,32.24,108,76.09,128.06,51.38,64.45,75.7,140.42,69.2,107.32,20975.78
5/10/2017,168.66,73.45,172.61,89.15,37.06,114.55,31.92,107.65,76.68,128.2,51.91,64.7,75.78,140.82,69.65,105.01,20943.11
5/11/2017,168.76,72.77,173.32,89.71,37.15,114.1,31.64,107.99,76.45,127.93,52.3,63.91,75.5,139.1,69.13,104.94,20919.42
5/12/2017,168.6,72.37,172.67,89.46,37.08,113.89,31.49,108.38,76.24,128.95,51.6,63.83,75.51,139.74,68.75,105.04,20896.61
5/15/2017,169.51,73.15,171.86,90.98,37.2,114.75,31.58,111.32,76.6,129.77,51.56,63.88,75.64,140.11,69.28,104.51,20981.94
5/16/2017,169.75,72.96,172.15,90.91,37.3,116.4,31.75,112,76.84,130.66,51.78,65.16,75.56,140.93,68.2,103.4,20979.75
5/17/2017,168.12,71.32,168.46,88.96,37.37,114.31,31.06,111.04,73.91,129.88,51.14,63.35,75.57,139,68.21,101.8,20606.93
5/18/2017,168.46,71.33,167.16,89.03,37.26,114.2,31.22,111.3,73.64,130.41,51.86,63.57,75.23,138.66,70.41,102.16,20663.02
5/19/2017,168.95,71.72,170.33,90.99,37.34,115.11,31.38,111.33,74.36,131.42,51.78,63.55,75.56,139.19,71.53,102.96,20804.84
5/22/2017,171.28,71.89,173.07,90.87,37.58,115.61,31.71,111.55,74.29,131.46,51.99,64.26,75.53,138.89,71.33,103.07,20894.83
5/23/2017,170.61,72.09,172.9,92.06,37.76,115.15,31.79,111.78,75.22,131.13,52.4,64.48,75.42,137.88,71.27,102.48,20937.91
5/24/2017,170.4,72.02,174.56,92.34,38.3,115.51,32.02,111.77,75.17,132.62,52.71,64.56,75.78,138.03,70.96,103.15,21012.42
5/25/2017,172.17,72.32,176.27,93.29,38.63,116.03,32.14,112.53,74.86,132.87,52.8,65.36,76.1,139.33,71.11,102.72,21082.95
5/26/2017,173.15,72.34,175.82,93.86,38.61,115.49,32.14,111.99,74.87,132.94,52.7,65.68,76.44,137.94,70.95,103.82,21080.28
5/30/2017,174.68,71.99,176.09,93.69,38.64,114.92,32.07,112.16,73.59,133,52.67,66.1,76.57,137.83,70.96,103.75,21029.47
5/31/2017,176.43,71.85,176.8,93.66,38.68,115.6,32.01,113.17,72.05,133.86,52.86,65.57,77.18,137.49,71.37,103.37,21008.65
6/1/2017,176.32,73.1,176.51,93.85,38.95,115.63,32.02,113.63,72.85,136.03,52.98,65.81,77.21,138.96,72.47,103.62,21144.18
6/2/2017,178.35,73.3,179.25,94.12,39.03,115.16,32.19,114.78,72.48,137.24,53.15,67.37,77.62,139.14,72.3,102.64,21206.29
6/5/2017,177.94,73.75,178.04,93.45,39.12,115.43,32.21,115.03,72.61,136.39,52.82,67.86,77.75,138.64,72.88,102.01,21184.04
6/6/2017,177.24,73.64,175.97,92.88,39.11,115.4,32.03,115.44,72.76,135,52.5,68.08,77.8,138.11,71.67,101.03,21136.23
6/7/2017,176.89,74.53,177.24,91.95,38.71,114.35,32.14,115.37,73.6,135.63,52,67.96,77.77,138.79,71.87,101.43,21173.69
6/8/2017,177.7,74.66,178.97,93.28,38.39,115.2,32.34,115.2,74.51,135.18,51.3,67.55,76.97,137.49,71.67,99.9,21182.53
6/9/2017,178.55,75,179.06,94.09,38.55,116.71,31.65,116.06,76.27,135.22,52.27,66.02,77.24,137,72.12,101.14,21271.97
6/12/2017,178.95,74.87,179.03,94.23,38.56,117.53,31.67,116.32,76.29,132.53,52.27,65.51,77.31,136.3,71.95,102.5,21235.67
6/13/2017,180.43,75.26,180.06,93.94,38.62,116.83,31.8,116.49,76.54,133.74,51.76,66.33,77.15,137.92,72.21,102.04,21328.47
6/14/2017,181.21,75.49,181.28,93.02,38.85,116.49,31.49,117.16,76.38,134.51,51.84,65.97,77.48,140.41,72.55,101.64,21374.56
6/15/2017,182.31,75.36,184.17,94.52,38.81,116.8,31.3,117.39,75.93,134.94,51.69,65.62,78.31,140.41,71.65,101.49,21359.9
6/16/2017,183.99,76.06,185.1,95.59,38.86,117.68,31.21,118.55,75.59,135.68,51.51,65.72,78.55,140.3,68.32,101.04,21384.28
6/19/2017,184.1,76.46,187.59,95.49,38.92,117.27,31.48,118.3,77.24,136.7,52.09,66.54,78.73,142.24,68.56,100.9,21528.99
6/20/2017,184.1,77.05,186.88,95.09,39.12,117.36,30.9,118.43,76.76,137.53,52.79,65.63,78.53,141.22,68.59,99.54,21467.14
6/21/2017,183.67,76.77,187.67,91.92,38.78,116.48,30.65,119.04,76.41,137.23,53.55,65.97,78.32,140.25,69.23,100.36,21410.03
6/22/2017,183.11,76.81,187.93,92.24,38.65,116.94,30.46,120.05,76.32,138.18,54.01,65.96,78,139.26,68.58,99.8,21397.29
6/23/2017,183.7,76.78,190.56,92.48,38.81,116.72,30.31,120.38,76.18,138.04,54.12,66.85,78.34,135.52,67.96,99.94,21394.76
6/26/2017,183.45,77.47,188.44,92.61,38.96,117.57,30.2,120.31,76.52,137.43,53.93,66.22,78.29,135.62,68.56,101.1,21409.55
6/27/2017,181.01,77.59,187.41,92.32,38.64,117.21,29.83,119.13,77.23,137.22,53.61,64.98,77.63,136.36,69.02,100.94,21310.66
6/28/2017,181.73,78.42,188.1,94.56,38.87,117.64,30.32,118.08,78.78,137.74,53.3,65.53,77.42,137.24,69.47,102.33,21454.61
6/29/2017,179.34,78.1,186.06,93.84,38.45,116.74,29.73,117.04,79.95,136.69,52.63,64.3,76.21,136.29,68.95,101.23,21287.03
6/30/2017,179.64,78.67,186.34,95.46,38.46,116.51,29.91,116.73,80.16,136.72,52.43,64.71,76.35,137.4,68.72,101.75,21349.63
7/3/2017,181.05,79.47,187.13,95.03,38.39,117.83,29.66,117.27,81.8,136.13,52.58,64,76.87,137.94,68.43,102.91,21479.27
7/5/2017,180.99,79.57,190.16,95.49,38.44,116.39,30.44,117.92,82.62,136.64,52.49,64.85,76.81,136.76,68.39,101.15,21478.17
7/6/2017,179.49,78.5,189.85,94.62,38.08,115.4,29.81,116.93,82.35,136.66,51.62,64.38,76.55,136.19,68.53,99.71,21320.04
7/7/2017,180.84,79.05,190.69,94.98,38.07,115.83,30.03,116.95,82.77,139.5,51.67,65.21,76.79,136.35,68.4,99.68,21414.34
7/10/2017,181.62,79.02,192.19,95.8,38.06,116.2,29.83,116.08,82.18,138.83,51.4,65.7,76.3,135.41,66.5,99.94,21408.52
7/11/2017,180.91,78.89,194.36,96.15,38.02,116.02,30.07,115.8,81.87,138.28,51,65.71,76.02,134.89,66.71,100.18,21409.07
7/12/2017,182.32,79.51,194.52,96.79,38.17,116.41,30.36,116.68,81.58,139.77,51.36,66.8,76.19,136.67,67.14,100.7,21532.14
7/13/2017,182.14,80.02,194.33,96.36,38.1,116.36,30.35,116.35,82.11,138.4,51.45,67.38,75.96,137.3,68.15,100.61,21553.09
7/14/2017,182.73,79.94,196.47,96.62,38.32,116.82,30.74,117.01,81.36,138.61,51.59,68.33,76.31,136.93,69.32,101.38,21637.74
7/17/2017,182.65,79.88,196.94,96.69,38.36,115.89,30.55,116.61,80.6,138.6,51.22,68.86,76.7,137.84,69.35,101.1,21629.72
7/18/2017,182.33,80.17,196.22,95.8,38.31,116.64,30.61,118.65,80.31,137.43,51.05,68.82,77.66,136.29,69.19,102.02,21574.73
7/19/2017,183.01,80.55,198.71,96.5,38.45,111.74,30.63,119.31,80.43,137.37,51.23,69.34,78.01,137.31,68.89,103.05,21640.75
7/20/2017,183.31,80.01,198.14,96.02,38.44,111.84,30.8,120.51,80.43,137.66,51.49,69.68,78.23,131.69,69.03,103.57,21611.78
7/21/2017,182.2,80.23,199.89,95.37,38.62,111.4,30.79,119.4,80.16,137.4,51.23,69.28,78.24,131.35,69.15,103.31,21580.07
7/24/2017,181.2,79.68,199.93,96.79,38.46,110.57,30.58,117.37,80.5,135.55,51.18,69.1,77.86,129.5,69.82,103.23,21513.17
7/25/2017,172.04,80.06,200.2,102.48,38.8,110.72,30.73,116.37,81.84,142,51.01,69.65,78.71,131.64,71.3,102.67,21613.43
7/26/2017,171.73,79.96,219.97,101.57,39.23,110.09,30.8,115.55,81.07,139.71,50.55,69.52,78.85,131.39,71.65,103.17,21711.01
7/27/2017,172.61,78.6,227.09,102.33,39.55,109.87,31,115.44,80.74,140.1,52.1,68.69,80.07,132.32,72.44,106.12,21796.55
7/28/2017,172.33,79.49,227.34,102.09,39.46,109.28,31.3,116.34,80.5,139.12,52.44,68.57,79.65,132.63,72.47,106.08,21830.31
7/31/2017,173.58,79.89,228.46,101.96,39.31,109.57,31.44,117.11,80.96,138.49,52.26,68.25,80.19,133.99,72.63,106.05,21891.12
8/1/2017,175.31,79.9,225.62,101.2,39.19,110.05,32.22,116.93,82.04,137.51,52.29,68.14,80.44,134.22,73.1,106.71,21963.92
8/2/2017,177.24,79.96,224.21,101.19,39.1,109.4,32.48,116.62,82.11,139.78,51.9,67.84,80.39,134.8,73.13,104.84,22016.24
8/3/2017,179.14,80.18,224.5,101.61,39.17,109.78,32.59,117.67,81.58,138.11,51.96,67.74,80.23,135.06,73.43,105.27,22026.1
8/4/2017,179.17,80.59,223.99,102.31,39.02,109.94,32.42,117.52,82.6,137.31,51.62,68.23,80.06,136.81,73.08,103.89,22092.81
8/7/2017,178.99,80.47,226.36,102.64,39.14,108.66,32.53,117.23,82.92,138.34,51.41,67.97,80.74,137.35,73.81,102.6,22118.42
8/8/2017,178.12,80.56,225.68,102.37,39.11,108.82,32.52,116.71,82.62,138.29,50.98,68.34,80.86,137.35,74.09,103.21,22085.34
8/9/2017,178.16,80.32,222.1,102.31,39.1,108.56,32.68,117.56,82.48,138.29,51.12,68.04,81.16,139.06,74.57,99.2,22048.7
8/10/2017,177.95,79.27,220.75,101.24,39.23,108.62,32.28,117.44,81.3,139.81,50.87,67.04,81.01,137.83,73.7,97.78,21844.01
8/11/2017,177.73,79.01,222.64,100.97,39.1,108.62,32.03,117.45,80.62,140.42,51.03,68.07,80.65,138.72,73.47,98.39,21858.32
8/14/2017,178.93,80.12,224.79,101.74,39.28,108.98,32.45,117.78,81.57,140.38,51.27,69.09,80.93,138.17,73.74,97.83,21993.71
8/15/2017,178.77,81.36,226.71,101.69,39.61,108.79,32.15,117.69,81.78,140.7,51.13,69.11,81.41,134.5,73.8,97.93,21998.99
8/16/2017,179.4,81.92,225.21,102.11,39.62,109.12,31.98,118.39,81.21,141.84,51.29,69.51,81.62,136.37,74,98.6,22024.87
8/17/2017,177.19,80.7,223.32,101.23,39.33,107.74,31.41,117.39,79.94,140.94,50.59,68.33,81.3,134.06,72.83,97.81,21750.73
8/18/2017,175.62,80.03,223.49,101.93,39.17,106.98,31.27,117.03,80.02,140.83,50.3,68.42,81.65,132.1,72.47,97.15,21674.51
8/21/2017,176.5,79.96,223.4,101.64,39.18,107.46,31.19,117.76,79.93,141.36,50.69,68.1,81.99,133.63,72.84,97.6,21703.75
8/22/2017,177.28,79.96,227.26,103.63,39.11,107.98,30.94,118.86,80.75,142.5,51.06,69.05,81.93,134.27,73.12,99.15,21899.89
8/23/2017,175.88,79.94,225.68,102.67,39.06,108.85,30.95,117.18,80.84,141.76,50.84,68.64,81.62,133.54,73.06,97.92,21812.09
8/24/2017,175.4,80.02,226.3,102.7,38.94,109.46,31,117.26,80.71,141.41,51.3,68.61,81.47,132.78,71.58,97.94,21783.4
8/25/2017,175.41,80.12,223.6,103.21,39.08,110.07,30.96,116.93,81.04,141.77,51.49,68.73,81.69,134.04,71.85,98.8,21813.67
8/28/2017,175.7,80.06,224.82,102.96,38.95,109.13,30.94,116.99,80.78,142.53,51.8,68.74,81.65,135.6,71.3,98.94,21808.4
8/29/2017,176.1,80.07,227.96,103.8,38.98,109.61,31.02,117.4,80.34,142.27,51.63,68.95,81.52,135,71.98,98.95,21865.37
8/30/2017,176.76,80.32,227.93,105.18,38.93,109.17,31.16,116.39,80.53,143.25,51.63,69.85,81.12,135.15,71.77,99.24,21892.43
8/31/2017,177.31,80.71,227.17,105.12,39.06,109.53,31.32,117.55,80.16,143.65,52.24,70.57,81.47,135.03,71.34,97.63,21948.1
9/1/2017,176.65,80.75,227.81,105.83,39.26,110.33,31.34,116.36,80.87,143.5,52.22,69.79,81.7,135.85,71.61,97.92,21987.56
9/5/2017,174.41,79.97,224.65,105.85,39.38,109.53,31.27,115.35,78.94,142.87,52.04,69.48,81.87,137.79,72.92,98.02,21753.31
9/6/2017,175.34,79.89,222.4,104.67,39.42,110.13,31.94,116.04,79.47,142.08,52.35,69.28,81.87,141.06,73.17,97.92,21807.64
9/7/2017,177.43,79.12,224,105.37,39.69,109.43,31.74,117.39,78.07,143.58,52.62,70.16,82.09,142.29,73.21,93.64,21784.78
9/8/2017,178.5,78.97,226.34,105.42,39.71,109.08,31.43,116.31,77.98,143.41,52.58,69.83,81.98,143.85,72.08,93.65,21797.79
9/11/2017,181.86,80.32,228.05,106.36,39.9,110.93,31.94,118.29,79.19,145.05,53.28,70.56,82.99,142.69,72.26,93.67,22057.37
9/12/2017,181.93,81.13,228.05,108.21,40.07,111.62,32.23,117.78,80.16,140.38,53.55,70.49,82.57,144.07,72.74,94.44,22118.86
9/13/2017,181.8,81.22,229.32,107.04,40.2,111.79,32.44,117.62,80.39,140.98,53.54,70.99,82.6,144.17,72.97,95.34,22158.18
9/14/2017,183.48,80.79,232.45,107.8,39.86,111.45,32.58,119.15,80.23,140.98,54.5,70.57,82.6,143.6,72.81,94.45,22203.48
9/15/2017,185.15,81.54,236.03,108.6,39.92,110.9,33.04,119.39,80.8,140.91,54.53,71.08,82.36,142.71,73.45,95.05,22268.34
9/18/2017,185.5,82.37,239.89,110.8,39.86,110.69,33.04,120.22,81.95,140.69,54.39,70.94,82.25,142.18,73.1,94.64,22331.35
9/19/2017,185.33,83.43,239.31,111.61,39.75,110.57,33.25,120.08,82.85,141.37,54.36,71.2,83.15,142.05,73.15,94.96,22370.8
9/20/2017,182.68,82.89,242.15,111.71,39.57,111.71,33.11,118.3,83.43,143.57,54.23,70.73,83.35,142.97,73.56,95.71,22412.59
9/21/2017,182.62,82.88,242.7,111.66,39.25,111.23,33.22,116.99,83.81,142.8,54.07,70.04,81.8,143.43,73.11,95.4,22359.23
9/22/2017,182.9,82.87,243.09,111.33,39.32,111.14,33.2,116.68,83.63,142.69,53.68,70.23,81.45,144.13,72.67,95.12,22349.59
9/25/2017,182.87,82.69,241.07,111.24,39.5,111.7,33.19,116.48,83,140.32,53.72,69.15,81.87,145.15,72.32,96.06,22296.09
9/26/2017,183.13,83.14,240.48,111.41,39.39,112.23,33.46,116.28,82.63,137.7,53.38,69.15,81.81,145.29,72.54,95.15,22284.32
9/27/2017,181.79,83.89,241.98,111.41,38.59,111.54,33.53,115.22,83.94,138.33,53.22,69.7,80.24,144.98,72.45,95.74,22340.71
9/28/2017,181.85,84.5,241.02,112.05,38.82,111.54,33.78,114.97,84.12,141.42,52.99,69.72,80.25,146.28,72.14,94.59,22381.2
9/29/2017,182.15,84.8,240.96,111.58,38.91,111.1,34.01,115.45,84.23,140.69,52.78,70.31,80.33,147.36,71.4,95.09,22405.09
10/2/2017,184.64,84.87,242.65,111.59,38.73,112.31,34.86,116.52,85.4,140.94,53.2,70.42,81.03,147.78,71.68,96.34,22557.6
10/3/2017,186.21,85.71,242.15,112.3,39.06,112.4,35.17,117.31,85.85,140.85,53.06,70.09,81.34,148.81,72.39,97.24,22641.67
10/4/2017,187.9,85.31,242.43,113.4,39.33,112.17,35.13,118.01,84.98,141.17,53.25,70.5,81.61,148.92,72.27,97.01,22661.64
10/5/2017,187.77,85.78,245.4,113.1,39.35,112.35,35.3,118.27,86.12,142.6,53.25,71.7,81.26,149.67,72.56,96.58,22775.39
10/6/2017,187.9,86.15,245.11,113.57,39.32,112.17,35.39,118.3,85.97,143.31,53.2,71.73,81.53,149.43,72.19,96.54,22773.67
10/9/2017,188.04,86.28,244.93,113.53,39.25,112.87,35.6,118.5,85.52,143.78,53.02,72.01,81.34,149.3,73.59,96.06,22761.07
10/10/2017,188.1,86.47,247.33,114.7,39.65,113.72,35.41,118.9,86.16,144.19,53.13,72.01,80.9,148.8,76.87,96.07,22830.68
10/11/2017,187.89,86.53,247.82,115.06,39.85,113.04,35.1,121.35,85.9,146.5,52.57,72.13,80.76,148.89,78.34,95.08,22872.89
10/12/2017,188.83,86.21,248.26,116.31,39.86,112.59,35,121.51,85.15,147.18,52.61,72.79,81.37,148.29,78.67,93.51,22841.01
10/13/2017,188.94,87.38,247.15,116.95,39.92,112.64,35.43,121.15,85.03,148.5,52.25,73.14,82.15,148.18,79.15,93.95,22871.72
10/16/2017,189.81,86.53,246.22,117.63,40.3,112.44,35.51,120.88,86.79,148.17,52.21,73.29,82.24,147.96,78.35,94.67,22956.96
10/17/2017,188.97,86.28,245.15,116.8,40.21,112.21,35.53,125.02,86.59,148.52,52.11,73.23,81.94,147.17,78.57,94.89,22997.44
10/18/2017,189.42,86.65,246.49,117.47,40.11,122.16,35.95,124.92,86.92,148.85,52.35,73.25,81.91,147.26,78.78,94.79,23157.6
10/19/2017,190.26,86.48,245.54,117.7,40.27,123.21,35.8,126.13,87.03,149.51,52.55,73.53,81.48,147.07,78.95,95.52,23163.04
10/20/2017,192.06,86.66,250.96,118.24,40.09,124.11,36.11,126.45,88.27,149.33,52.65,74.38,78.51,147.25,79.9,95.9,23328.63
10/23/2017,192.26,86.93,248.65,118.52,40.04,122.18,36.46,127.54,88.12,146.67,52.26,74.4,77.66,148.43,81.01,95.22,23273.96
10/24/2017,203.63,88.32,252.14,124.43,39.92,119.37,36.57,125.78,89.52,147.16,52.02,74.43,77.38,149.59,80.39,94.82,23441.76
10/25/2017,206.26,88.01,244.96,123.17,39.81,117.54,36.42,126.42,89.61,146.89,51.47,74.21,77.27,149.62,80.85,94.35,23329.46
10/26/2017,202.15,90.04,245.76,123.26,39.96,117.62,36.93,125.93,90.25,147.27,51.09,74.34,77.84,151.05,80.98,95.09,23400.86
10/27/2017,203.71,90.14,243.1,124.04,39.82,117.68,39.65,125.9,90.28,148.51,48,79.1,77.43,150.77,80.57,94.84,23434.19
10/30/2017,200.48,89.46,245.74,122.85,39.64,118.2,39.62,124.32,89.96,149.27,45.09,79.18,76.75,148.94,79.45,94.58,23348.74
10/31/2017,199.76,89.88,244.54,122.23,39.75,117.97,40.63,123.8,89.25,149.88,45.41,78.51,76.81,149.36,79.78,94.36,23377.24
11/1/2017,199.75,90.14,245.03,122.67,39.59,117.95,41.71,124.3,89.52,149.39,45.61,78.51,77.3,149,80.36,95.54,23435.01
11/2/2017,201.53,90.32,248.95,122.83,39.66,117.43,42.06,124.26,90.12,150.95,45.64,79.33,76.96,146.6,81.14,94.88,23516.26
11/3/2017,201.52,90.74,248.11,122.98,39.74,116.07,41.38,124.39,89.96,151.44,46.21,79.41,77.02,148.11,81.95,95.16,23539.19
11/6/2017,199.87,90.61,250.31,123.95,39.31,115.51,41.95,124.11,89.4,152.72,46.06,79.73,76.55,147.96,81.05,97.09,23548.42
11/7/2017,199.64,89.74,252.26,124.94,39.71,115.9,42.02,124.12,87.6,153.34,45.82,79.54,77.38,147.45,81.28,98.03,23557.23
11/8/2017,199.45,89.52,251.73,123.57,39.92,116.07,41.95,125.49,86.61,152.74,46.64,79.81,77.91,147.8,82.48,97.61,23563.36
11/9/2017,198.2,88.22,250.35,121.82,39.96,116.3,41.59,124.63,86.6,149.96,46.33,79.37,78.09,147.1,82.51,99.06,23461.94
11/10/2017,197.38,88,248.59,122.84,40.23,115.42,40.95,123.93,86.5,148.69,45.73,79.16,78.43,147.86,83.08,101.09,23422.21
11/13/2017,198.05,88.36,250.08,122.89,40.39,114.83,41.1,124.11,86.81,150.29,45.42,79.22,79.17,148.98,83.14,101.05,23439.7
11/14/2017,199.02,88.23,249.46,123.8,41,115.21,41.2,123.87,86.28,150.96,45.33,79.33,79.06,151.42,83.23,99.53,23409.47
11/15/2017,197.34,87.76,250.5,120.7,40.46,113.82,40.84,123.52,87.1,150.25,45.17,78.71,78.49,149.08,82.08,100.03,23271.28
